Threads,time_seconds,Time,Energy,CO2eq,travelled
2,436.03,0:07:20,0.0174,8.2561,0.0768
4,249.33,0:04:11,0.0111,5.2547,0.0489
6,178.89,0:03:00,0.0085,4.0612,0.0378
8,142.83,0:02:24,0.0071,3.3840,0.0315
10,120.24,0:02:01,0.0064,3.0281,0.0282
12,107.27,0:01:48,0.0060,2.8586,0.0266
14,95.69,0:01:37,0.0057,2.6997,0.0251
16,83.73,0:01:24,0.0053,2.5305,0.0235
18,76.84,0:01:18,0.0051,2.4372,0.0227
20,71.06,0:01:12,0.0050,2.3639,0.0220
22,70.16,0:01:11,0.0050,2.3923,0.0223
24,63.40,0:01:04,0.0049,2.3093,0.0215
26,59.13,0:01:00,0.0047,2.2366,0.0208
28,54.99,0:00:56,0.0045,2.1413,0.0199
30,50.17,0:00:51,0.0043,2.0345,0.0189
32,46.95,0:00:47,0.0042,1.9955,0.0186
34,47.17,0:00:48,0.0043,2.0191,0.0188
36,44.83,0:00:45,0.0041,1.9617,0.0182
38,41.57,0:00:42,0.0040,1.9140,0.0178
40,37.95,0:00:38,0.0039,1.8576,0.0173
42,37.64,0:00:38,0.0039,1.8612,0.0173
44,37.56,0:00:38,0.0040,1.8763,0.0175
46,47.27,0:00:48,0.0043,2.0616,0.0192
48,47.91,0:00:48,0.0043,2.0612,0.0192
50,48.15,0:00:49,0.0044,2.0816,0.0194
52,48.21,0:00:49,0.0044,2.0828,0.0194
54,42.78,0:00:43,0.0042,1.9788,0.0184
56,42.65,0:00:43,0.0042,1.9867,0.0185
58,38.60,0:00:39,0.0040,1.9196,0.0179
60,38.86,0:00:39,0.0041,1.9303,0.0180
62,39.07,0:00:39,0.0041,1.9273,0.0179
64,39.89,0:00:40,0.0041,1.9367,0.0180
66,40.87,0:00:41,0.0041,1.9494,0.0181
68,41.06,0:00:41,0.0041,1.9677,0.0183
70,40.50,0:00:41,0.0041,1.9546,0.0182
72,40.12,0:00:41,0.0041,1.9642,0.0183
74,39.25,0:00:40,0.0041,1.9486,0.0181
76,38.69,0:00:39,0.0041,1.9422,0.0181
78,38.18,0:00:39,0.0041,1.9407,0.0181
80,32.20,0:00:33,0.0038,1.7955,0.0167
82,32.26,0:00:33,0.0038,1.8040,0.0168
84,32.42,0:00:33,0.0038,1.8092,0.0168
86,32.28,0:00:33,0.0038,1.8168,0.0169
88,32.03,0:00:32,0.0038,1.7982,0.0167
