Threads,time_seconds,Time,Energy,CO2eq,travelled
2,62.49355,0:01:03,0.0026,1.2563,0.0117
4,33.17418,0:00:33,0.0016,0.7529,0.0070
6,25.65100,0:00:26,0.0013,0.6247,0.0058
8,19.94600,0:00:20,0.0011,0.5124,0.0048
10,19.35196,0:00:19,0.0011,0.5155,0.0048
12,18.47827,0:00:18,0.0011,0.5192,0.0048
14,16.90184,0:00:17,0.0010,0.4894,0.0046
16,17.97222,0:00:18,0.0011,0.5300,0.0049
18,18.08926,0:00:18,0.0011,0.5455,0.0051
20,17.73607,0:00:18,0.0012,0.5502,0.0051
22,18.27705,0:00:18,0.0012,0.5844,0.0054
24,17.29603,0:00:17,0.0012,0.5532,0.0051
26,18.01694,0:00:18,0.0012,0.5916,0.0055
28,17.50611,0:00:18,0.0012,0.5883,0.0055
30,18.32176,0:00:18,0.0013,0.6121,0.0057
32,17.98550,0:00:18,0.0013,0.6159,0.0057
34,18.59960,0:00:19,0.0014,0.6544,0.0061
36,18.02791,0:00:18,0.0014,0.6440,0.0060
38,18.13011,0:00:18,0.0013,0.6357,0.0059
40,19.55753,0:00:20,0.0014,0.6839,0.0064
42,19.54882,0:00:20,0.0014,0.6780,0.0063
44,19.30457,0:00:19,0.0014,0.6778,0.0063
46,19.86123,0:00:20,0.0015,0.7267,0.0068
48,19.28975,0:00:19,0.0015,0.7164,0.0067
50,20.03349,0:00:20,0.0015,0.7347,0.0068
52,19.19814,0:00:19,0.0015,0.6998,0.0065
54,19.30940,0:00:19,0.0015,0.7112,0.0066
56,19.18323,0:00:19,0.0015,0.7224,0.0067
58,17.94668,0:00:18,0.0015,0.7029,0.0065
60,17.05951,0:00:17,0.0014,0.6876,0.0064
62,17.44528,0:00:17,0.0015,0.7028,0.0065
64,17.15400,0:00:17,0.0015,0.7104,0.0066
66,16.92240,0:00:17,0.0015,0.7027,0.0065
68,16.83830,0:00:17,0.0015,0.7035,0.0065
70,16.75501,0:00:17,0.0015,0.6989,0.0065
72,17.23514,0:00:17,0.0015,0.7207,0.0067
74,16.72862,0:00:17,0.0015,0.7112,0.0066
76,17.01310,0:00:17,0.0015,0.6980,0.0065
78,17.12846,0:00:17,0.0015,0.7046,0.0066
80,15.43835,0:00:15,0.0014,0.6515,0.0061
82,16.29885,0:00:16,0.0014,0.6849,0.0064
84,17.21965,0:00:17,0.0015,0.7330,0.0068
86,16.91044,0:00:17,0.0015,0.7205,0.0067
88,16.31334,0:00:16,0.0015,0.6922,0.0064
